ledger_id,loan_id,due_date,paid_date,emi_due,emi_paid
TXN-70318,LNK-21032,2025-02-01,2025-03-11,7217.37,7143.71
TXN-13926,LNK-38230,2020-08-01,2020-07-29,1952.13,1939.01
TXN-83346,LNK-38230,2020-09-01,2020-09-12,2005.15,"$1,972.70"
TXN-25108,LNK-38230,2020-10-01,2020-12-15,2021.24,1927.76
TXN-16482,LNK-38230,2020-11-01,, 1946.40 ,0.00
TXN-40919,LNK-38230,2020-12-01,2020-12-07,1924.45,1905.11
TXN-55306,LNK-56353,2023-01-01,2023-01-04,551.86,541.32
TXN-69361,LNK-56353,2023-02-01,2023-03-02,564.24,267.94
TXN-99586,LNK-56353,2023-03-01,2023-04-02,543.71, 262.77 
TXN-46187,LNK-56353,2023-04-01,2023-04-08,551.98,550.51
TXN-39331,LNK-56353,2023-05-01,2023-06-02,567.33,217.15
TXN-21445,LNK-56353,2023-06-01,2023-06-13,547.07,539.30
TXN-82950,LNK-86918,2023-04-01,2023-04-02,2363.18,2324.85
TXN-84254,LNK-86918,2023-05-01,2023-05-03,2441.43,2437.61
TXN-25280,LNK-86918,2023-06-01,2023-06-05,2414.07,2387.17
TXN-14854,LNK-41966,2021-08-01,2021-08-13,2869.69,2869.63
TXN-13877,LNK-41966,2021-09-01,2021-09-06,2874.09,786.90
TXN-50814,LNK-19131,2020-11-01,2020-11-29,2621.71,2519.55
TXN-94670,LNK-19131,2020-12-01,2020-12-12,2554.29,2549.41
TXN-86335,LNK-19131,2021-01-01,2021-01-06,2615.13,2580.59
TXN-33518,LNK-80818,2023-08-01,2023-09-12,892.65,877.79
TXN-43451,LNK-80818,2023-09-01,2023-09-03,871.22,865.21
TXN-62693,LNK-80818,2023-10-01,2023-10-04,865.49,856.63
TXN-14784,LNK-80818,2023-11-01,2023-11-05,870.67,854.80
TXN-25796,LNK-80818,2023-12-01,,851.48,0.00
TXN-29752,LNK-79240,2020-09-01,2020-09-04,2913.21,2895.34
TXN-81050,LNK-79240,2020-10-01,2020-10-06,2921.58,2914.41
TXN-92141,LNK-79240,2020-11-01,2020-11-04,2973.98,2959.78
TXN-57024,LNK-79240,2020-12-01,2021-02-07,2903.48,2796.35
TXN-44020,LNK-79240,01/01/2021,2021-03-01,2945.09,2921.17
TXN-97493,LNK-22643,2025-11-01,2025-12-09,1123.18,1081.54
TXN-95822,LNK-22643,2025-12-01,2026-01-11,1149.18, 1114.57 
TXN-84651,LNK-22643,2026-01-01,2026-01-13,1111.94,1108.25
TXN-85356,LNK-37655,11/01/2021,2022-01-04,2323.89,2320.18
TXN-93848,LNK-37655,2021-12-01,2021-12-11,2451.88,2427.61
TXN-69974,LNK-15334,02/01/2020,2020-02-09,2830.58,2807.78
TXN-33421,LNK-15334,2020-03-01,2020-03-01,2825.23,2818.98
TXN-62474,LNK-15334,2020-04-01,2020-05-10,2869.81,2760.33
TXN-39880,LNK-66513,2025-06-01,2025-07-16,"$6,854.22",4057.12
TXN-23135,LNK-66513,2025-07-01,2025-08-17,7008.11,6703.29
TXN-95503,LNK-66513,2025-08-01,2025-08-07,6819.04,6690.77
TXN-53902,LNK-66513,2025-09-01,2025-09-06,7142.81,"$7,003.12"
TXN-16892,LNK-40387,2023-01-01,2023-02-23,2692.24,2629.67
TXN-77107,LNK-40387,2023-02-01,2023-02-01,2630.69,2612.98
TXN-19344,LNK-40387,2023-03-01,,2617.74,0.00
TXN-11032,LNK-40387,2023-04-01,2023-03-29,2752.94,2730.23
TXN-82562,LNK-78993,2026-04-01,2026-04-05,1291.04,1275.95
TXN-66992,LNK-78993,2026-05-01,,1266.89,0.00
TXN-67337,LNK-78993,2026-06-01,2026-07-08,1269.36,1262.53
TXN-67980,LNK-58535,2023-02-01,2023-03-30,3436.76,3344.23
TXN-16918,LNK-58535,2023-03-01,2023-03-14,3519.61,2611.17
TXN-45199,LNK-29477,2024-12-01,NULL,2565.86,0.00
TXN-98603,LNK-29477,2025-01-01,2025-01-08,2562.44,2546.74
TXN-26947,LNK-29477,2025-02-01,,2530.05,0.00
TXN-85778,LNK-29477,03/01/2025,2025-03-02,2519.93,2496.46
TXN-57059,LNK-29477,2025-04-01,2025-03-31,2497.22,2448.11
TXN-68845,LNK-29477,2025-05-01,2025-04-29,2554.32,2512.69
TXN-88482,LNK-81209,2022-06-01,2022-06-05,2892.86,2888.68
TXN-12418,LNK-81209,2022-07-01,2022-07-02,2958.00,2899.08
TXN-37908,LNK-61689,2020-02-01,,2193.55,0.00
TXN-52231,LNK-61689,2020-03-01,2020-03-03,2297.83,2256.66
TXN-46529,LNK-58240,2023-04-01,2023-04-03,2569.38,2556.28
TXN-97916,LNK-58240,2023-05-01,07/04/2023,2552.48,2499.73
TXN-16038,LNK-58240,2023-06-01,2023-06-22,2627.17,1933.49
TXN-60771,LNK-58240,2023-07-01,2023-07-02,2635.49,2611.37
TXN-45502,LNK-31972,2025-02-01,2025-03-29,2750.63,2748.96
TXN-29622,LNK-31972,2025-03-01,2025-03-10,2791.16,2775.03
TXN-95606,LNK-31972,2025-04-01,2025-04-05,2819.15,2809.82
TXN-79237,LNK-31972,2025-05-01,2025-05-10,2756.53,2701.49
TXN-30807,LNK-91133,2024-02-01,2024-02-10,1416.58,1414.70
TXN-39126,LNK-91133,2024-03-01,,1433.85,0.00
TXN-57173,LNK-86813,2024-10-01,2024-10-08,2929.05,2873.68
TXN-84513,LNK-86813,2024-11-01,2024-11-04,2851.92,2837.12
TXN-75647,LNK-86813,2024-12-01,2024-12-01,2834.30,2810.49
TXN-46687,LNK-86813,01/01/2025,2025-01-02,2851.92,2829.04
TXN-79834,LNK-85886,2021-07-01,2021-09-13,2340.68,2334.53
TXN-75893,LNK-85886,2021-08-01,2021-07-30,2333.14,2290.87
TXN-73600,LNK-40289,2021-06-01,2021-06-01,3430.70,3372.03
TXN-30149,LNK-40289,2021-06-01,2021-06-01,3430.70,3372.03
TXN-62219,LNK-40289,2021-07-01,2021-08-25,3409.99,3370.84
TXN-91657,LNK-40289,2021-08-01,2021-08-02,3491.16,3439.91
TXN-96878,LNK-98891,2023-04-01,2023-04-13,1356.04,1331.22
TXN-20314,LNK-98891,2023-05-01,2023-05-20,1343.74,640.98
TXN-80480,LNK-98891,2023-06-01,06/01/2023,1394.64,1387.15
TXN-64876,LNK-98891,2023-07-01,2023-06-28,"$1,350.67",1346.56
TXN-47038,LNK-54591,2023-01-01,2023-01-02,1965.64,1960.61
TXN-77946,LNK-54591,02/01/2023,04/06/2023,1954.12,1952.54
TXN-47022,LNK-54591,2023-03-01,2023-03-10,1981.20,1945.75
TXN-19943,LNK-54591,2023-04-01,2023-04-02,"$2,046.26",2014.18
TXN-33032,LNK-54591,05/01/2023,,2009.87,0.00
TXN-20548,LNK-63613,2023-04-01,2023-04-06,3596.34,1376.19
TXN-66061,LNK-63613,2023-04-01,2023-04-06,3596.34,1376.19
TXN-29479,LNK-63613,05/01/2023,2023-05-03,3746.57,3728.69
TXN-41176,LNK-63613,2023-06-01,2023-06-08,3700.17,3681.46
TXN-46925,LNK-63613,2023-07-01,2023-07-06,3665.06,3600.77
TXN-84643,LNK-63613,2023-08-01,2023-08-06,3590.74,3536.62
TXN-59752,LNK-63613,2023-09-01,2023-10-19,3619.78,3611.37
TXN-14578,LNK-30188,2023-12-01,2024-01-12,3448.43,2275.16
TXN-55897,LNK-30188,2024-01-01,2024-01-03,3416.14,3380.31
TXN-88938,LNK-30188,2024-02-01,2024-02-09,3400.94,"$3,344.16"
TXN-94302,LNK-30188,2024-03-01,2024-03-15,3476.65,1371.94
TXN-36770,LNK-30188,2024-04-01,2024-04-04,3487.56,3429.78
TXN-75503,LNK-30188,2024-05-01,2024-05-06,3414.85,3379.43
TXN-15550,LNK-46745,2025-12-01,2025-12-02,2940.31,2920.15
TXN-61363,LNK-46745,2026-01-01,2026-01-05,2830.86,2820.28
TXN-29164,LNK-97467,2022-01-01,2021-12-29,1246.14,1243.79
TXN-70797,LNK-97467,2022-02-01,2022-04-01,1242.79,1220.28
TXN-28769,LNK-80299,2022-06-01,2022-06-13,778.43,776.82
TXN-39596,LNK-80299,2022-07-01,2022-07-01,766.44,753.73
TXN-53788,LNK-80299,2022-08-01,2022-08-20,779.30,757.31
TXN-28250,LNK-80299,2022-09-01,,794.15,0.00
TXN-61295,LNK-80299,2022-10-01,,794.88,$0.00
TXN-45437,LNK-33302,2023-02-01,2023-02-17,1328.39,1317.26
TXN-37491,LNK-33302,03/01/2023,2023-03-11,1284.84,1270.76
TXN-60010,LNK-33302,2023-04-01,2023-04-07,1271.65,1259.27
TXN-21686,LNK-35116,2024-02-01,2024-02-11,2746.30,2706.24
TXN-24533,LNK-35116,2024-03-01,02/27/2024,2681.31,2645.79
TXN-42215,LNK-35116,2024-04-01,2024-06-04,2728.48,2706.17
TXN-77930,LNK-64242,2022-10-01,2022-09-30,848.67, 839.85 
TXN-79954,LNK-64242,2022-11-01,2022-11-07,847.21,842.99
TXN-72158,LNK-64242,2022-12-01,2022-12-16,854.62,303.48
TXN-17573,LNK-45057,2025-08-01,2025-08-08,"$1,873.26",1866.72
TXN-51985,LNK-45057,09/01/2025,2025-09-08,1924.07,1906.95
TXN-71510,LNK-45057,2025-10-01,2025-10-10,1902.10,1883.32
TXN-23452,LNK-45057,2025-11-01,2025-12-24,"$1,871.36",1857.31
TXN-66682,LNK-85562,2024-08-01,2024-08-02,1340.70,659.44
TXN-31194,LNK-85562,2024-09-01,2024-09-14,1313.76,$680.12
TXN-91342,LNK-85562,2024-10-01,2024-10-06,1340.46,1315.69
TXN-76441,LNK-85562,11/01/2024,2024-10-31,1351.43,1351.34
TXN-46724,LNK-85562,2024-12-01,2024-11-28,1328.22,1326.56
TXN-75207,LNK-85562,2025-01-01,2025-01-24,1304.62,597.02
TXN-58985,LNK-37434,2025-11-01,2025-11-03,486.57,485.49
TXN-49629,LNK-37434,2025-12-01,2025-12-08,505.37,503.12
TXN-76030,LNK-37434,2026-01-01,,496.14,0.00
TXN-74603,LNK-37434,2026-02-01,2026-02-10,487.58,479.71
TXN-15858,LNK-37434,2026-03-01,2026-03-06,504.97,501.54
TXN-16910,LNK-23069,2022-07-01,,2409.65,0.00
TXN-84542,LNK-23069,2022-08-01,,2459.76,0.00
TXN-66443,LNK-23069,2022-09-01,,2432.59,0.00
TXN-43419,LNK-23069,2022-10-01,2022-10-22,2423.17,2377.13
TXN-63983,LNK-23069,2022-11-01,2022-11-06,2370.33,2335.30
TXN-25448,LNK-30831,2021-11-01,,4751.75,0.00
TXN-44985,LNK-30831,2021-12-01,2021-12-28,4803.58,3294.63
TXN-59197,LNK-30831,2022-01-01,2022-01-12,4904.70,4833.62
TXN-85149,LNK-30831,2022-02-01,2022-04-07,4946.97,4893.66
TXN-89938,LNK-30831,2022-03-01,2022-03-06,4782.08,4770.56
TXN-46640,LNK-67550,2024-03-01,2024-03-23,1895.03,1848.90
TXN-77431,LNK-67550,2024-04-01,2024-04-07,1906.62,997.20
TXN-42087,LNK-67550,2024-05-01,2024-05-09,"$1,819.00",1783.78
TXN-77178,LNK-96589,2020-04-01,2020-04-11,1882.33,1854.04
TXN-92592,LNK-96589,2020-05-01,2020-05-18,1946.46,509.20
TXN-56198,LNK-96589,2020-06-01,08/07/2020,1951.87,1939.86
TXN-63074,LNK-96589,2020-07-01,07/02/2020,1935.09,1921.67
TXN-15785,LNK-96589,2020-08-01,2020-09-04,1889.23,1227.66
TXN-26040,LNK-60243,2020-02-01,NULL,1443.62,0.00
TXN-66967,LNK-60243,2020-03-01,2020-03-12,1439.55,1437.85
TXN-65406,LNK-89907,2025-12-01,2026-02-06,4082.67,4062.91
TXN-75937,LNK-89907,2026-01-01,2026-02-28,3966.83,3884.53
TXN-54376,LNK-89907,2026-02-01,2026-04-16,4062.24,4058.44
TXN-82600,LNK-74579,2026-01-01,2026-03-11,3029.95,2912.46
TXN-64219,LNK-74579,2026-02-01,2026-03-18,3053.31,2905.67
TXN-69574,LNK-74579,2026-03-01,2026-03-14,3033.71,2153.02
TXN-79037,LNK-74579,2026-04-01,2026-04-10,2982.12,2931.00
TXN-89081,LNK-74579,2026-05-01,2026-05-11,3129.82,3109.90
TXN-53638,LNK-74579,2026-06-01,2026-06-04,3095.18,3049.84
TXN-40253,LNK-45270,2019-05-01,05/12/2019,2423.09,2386.82
TXN-27974,LNK-45270,2019-06-01,2019-06-09,2376.47,2356.01
TXN-50227,LNK-45270,2019-07-01,2019-07-06,2365.55,2334.06
TXN-91016,LNK-45270,2019-08-01,2019-08-03,2450.64,2442.36
TXN-69050,LNK-45270,2019-09-01,2019-08-29,2394.94,2352.01
TXN-54051,LNK-45270,2019-10-01,2019-10-04,2404.17,2390.56
TXN-38229,LNK-50140,2019-10-01,2019-09-28,2207.39,2204.65
TXN-90367,LNK-50140,2019-11-01,2019-11-03,2278.81,2256.01
TXN-37422,LNK-50140,2019-12-01,2019-12-09,2216.20,1188.31
TXN-15400,LNK-50140,2020-01-01,2020-01-07,2246.05,2220.65
TXN-45765,LNK-50140,2020-01-01,2020-01-07,2246.05,2220.65
TXN-39747,LNK-50140,2020-02-01,2020-01-31,2299.08,2265.25
TXN-94074,LNK-59926,2022-11-01,2022-11-06,576.35,565.97
TXN-61215,LNK-59926,2022-12-01,2022-12-11,581.39,208.12
TXN-90197,LNK-59926,2023-01-01,2023-01-02,585.01,584.90
TXN-84797,LNK-59926,2023-02-01,2023-02-06,579.98,579.84
TXN-83812,LNK-9109,2023-04-01,2023-04-12,1480.61,1473.08
TXN-28204,LNK-9109,2023-04-01,2023-04-12,1480.61,1473.08
TXN-37334,LNK-9109,2023-05-01,2023-05-02,1441.37,1431.99
TXN-26500,LNK-9109,2023-06-01,2023-06-02,1486.77,1466.95
TXN-59554,LNK-9109,2023-07-01,2023-07-10,1430.01,1424.89
TXN-12830,LNK-64736,2024-05-01,2024-05-02,2254.25,2232.94
TXN-42492,LNK-64736,2024-06-01,NULL,2226.01,0.00
TXN-81008,LNK-64736,2024-07-01,2024-08-05,2276.45,2266.65
TXN-62045,LNK-14474,2019-03-01,NULL,1048.98,0.00
TXN-24632,LNK-14474,2019-04-01,2019-04-01,1084.01,1083.00
TXN-92887,LNK-14474,2019-05-01,2019-04-28,1070.36,1067.73
TXN-58646,LNK-14474,2019-06-01,2019-06-06,1085.57,1074.52
TXN-94160,LNK-79385,07/01/2020,2020-07-12,2017.09,1982.02
TXN-47407,LNK-79385,2020-08-01,2020-08-08,2007.86,1994.50
TXN-27363,LNK-79385,2020-09-01,2020-09-11,2012.46,2006.78
TXN-34808,LNK-79385,2020-10-01,,2011.03,0.00
TXN-61505,LNK-79385,2020-11-01,2020-11-04,1968.70,1945.32
TXN-80131,LNK-48049,2019-04-01,2019-04-10,2313.36,2311.41
TXN-36174,LNK-48049,2019-05-01,2019-05-13,2380.80,2373.93
TXN-68906,LNK-89150,2023-11-01,NULL,3551.04,0.00
TXN-78745,LNK-89150,2023-12-01,2023-11-30,3469.04,3441.52
TXN-11120,LNK-89150,2024-01-01,2024-01-23,3640.59,3638.30
TXN-98411,LNK-89150,2024-02-01,2024-02-07,3619.01,3617.61
TXN-38651,LNK-89150,2024-03-01,2024-03-04,3440.63,3440.61
TXN-69259,LNK-89150,2024-04-01,2024-04-03,3619.85,3576.42
TXN-20427,LNK-85545,2025-01-01,2025-01-03,2042.06,2023.81
TXN-71250,LNK-85545,2025-02-01,,2036.74,0.00
TXN-19539,LNK-85545,2025-03-01,2025-03-30,2028.40,761.83
TXN-82069,LNK-85545,04/01/2025,2025-04-10,2001.78,1981.08
TXN-66794,LNK-63888,2020-05-01,2020-05-02,6232.74,6121.76
TXN-52197,LNK-63888,2020-06-01,2020-06-03,6334.58,6302.15
TXN-80536,LNK-63888,2020-07-01,2020-06-30,6538.02,6409.03
TXN-81368,LNK-63888,2020-08-01,2020-08-02,6414.18,6303.00
TXN-12797,LNK-63888,2020-09-01,,6448.08,0.00
TXN-69782,LNK-63888,2020-10-01,2020-10-10,6406.87,6374.61
TXN-47342,LNK-17299,2019-12-01,2019-11-28,1088.33,1088.21
TXN-62854,LNK-17299,2020-01-01,2019-12-31,"$1,137.75",1131.14
TXN-25236,LNK-17299,2020-02-01,02/13/2020,1149.55,1129.06
TXN-29213,LNK-17299,2020-03-01,2020-03-04,1092.32,1088.02
TXN-15152,LNK-33092,2021-10-01,2021-11-30,901.34,870.08
TXN-42943,LNK-33092,2021-11-01,2021-11-11,869.86,853.86
TXN-64235,LNK-33092,2021-12-01,2021-12-01,884.00,883.73
TXN-54282,LNK-33092,2022-01-01,2022-01-10,891.91,884.48
TXN-49646,LNK-33092,2022-02-01,2022-02-04,900.94,895.37
TXN-52804,LNK-33092,2022-03-01,2022-03-04,900.18, 892.39 
TXN-59524,LNK-48447,01/01/2026,2026-02-15,3569.85,3444.92
TXN-51617,LNK-48447,2026-02-01,2026-04-06,3512.43,3399.68
TXN-66898,LNK-48447,2026-03-01,2026-03-06,3682.81,3619.25
TXN-61096,LNK-38858,2025-07-01,2025-07-12,733.45,730.41
TXN-38977,LNK-38858,2025-08-01,2025-07-29,735.61,734.48
TXN-60524,LNK-38858,2025-09-01,2025-10-12,730.43,719.26
TXN-37493,LNK-38858,2025-10-01,2025-10-23,759.61,745.49
TXN-35562,LNK-57267,2019-03-01,2019-03-04, 578.23 ,570.51
TXN-82336,LNK-57267,2019-04-01,2019-04-11,557.42,555.97
TXN-97465,LNK-81654,2024-09-01,,2640.99,0.00
TXN-24857,LNK-81654,2024-10-01,2024-11-08,2596.56,1566.49
TXN-37374,LNK-81654,2024-11-01,2024-11-23,2720.89,1506.84
TXN-91135,LNK-81654,2024-12-01,2024-12-03,2647.61,2612.07
TXN-28738,LNK-72256,2025-10-01,2025-09-28,704.32,692.58
TXN-96464,LNK-72256,11/01/2025,2025-11-02,705.31,704.77
TXN-28420,LNK-72256,2025-12-01,2025-12-03,689.80,683.15
TXN-33067,LNK-72256,2026-01-01,2026-01-03,$704.63,700.23
TXN-37630,LNK-71381,2023-02-01,2023-02-01,3069.86,3048.10
TXN-17617,LNK-71381,2023-03-01,2023-04-02,2975.59,1172.65
TXN-47246,LNK-71381,2023-04-01,2023-04-09,3045.84,3019.78
TXN-33996,LNK-99021,2024-02-01,,1246.25,0.00
TXN-22692,LNK-99021,2024-03-01,03/12/2024,"$1,257.62",1248.58
TXN-17425,LNK-99021,2024-04-01,2024-05-04,1253.29,878.59
TXN-40265,LNK-28884,2024-07-01,2024-08-30,1423.72,1362.31
TXN-74498,LNK-28884,2024-08-01,2024-08-10,1387.52,1370.41
TXN-87918,LNK-28884,2024-09-01,2024-09-12,1453.68,1427.87
TXN-84807,LNK-28884,2024-10-01,2024-09-28,1457.55,1447.79
TXN-81956,LNK-28884,2024-11-01,2024-12-05,1454.88,1412.95
TXN-34377,LNK-28884,2024-12-01,2025-01-19,1456.00,1387.23
TXN-14019,LNK-76454,2020-06-01,2020-05-31,1141.53,1128.64
TXN-49615,LNK-76454,2020-07-01,2020-07-03,1132.85,1124.73
TXN-94236,LNK-18294,2025-03-01,2025-02-28,4076.15,4037.62
TXN-80400,LNK-18294,2025-04-01,2025-05-20,4077.90,3878.41
TXN-68455,LNK-18294,2025-05-01,2025-04-29,4259.51,4234.95
TXN-83769,LNK-18294,2025-06-01,2025-07-28,4215.05,4087.15
TXN-38168,LNK-18294,2025-07-01,2025-07-25,4046.39,2297.62
TXN-75324,LNK-18294,2025-08-01,2025-08-08,4263.24,4233.66
TXN-16022,LNK-49896,2025-07-01,2025-07-06,2962.41,2944.98
TXN-22126,LNK-49896,2025-08-01,2025-07-31,2925.24,2884.68
TXN-32863,LNK-49896,2025-09-01,2025-09-11,2905.57,2861.52
TXN-40375,LNK-49896,2025-10-01,2025-10-09,3036.74,3009.00
TXN-36330,LNK-49896,2025-11-01,2025-11-02,3056.46,3053.08
TXN-53929,LNK-51324,2024-11-01,2024-12-23,1911.63,1875.93
TXN-68635,LNK-51324,2024-12-01,, 1844.52 ,0.00
TXN-84563,LNK-51324,2025-01-01,2025-02-14,1921.01,1279.07
TXN-38537,LNK-60600,2021-02-01,2021-02-24,2610.29,2512.81
TXN-74791,LNK-60600,2021-03-01,2021-04-05,2699.34,1856.19
TXN-92549,LNK-60600,2021-04-01,2021-04-07,2615.77,2571.82
TXN-71754,LNK-60600,2021-05-01,2021-06-07,2556.25,2555.66
TXN-55485,LNK-60600,2021-06-01,2021-07-01,2696.73,1721.92
TXN-88257,LNK-60600,2021-07-01,2021-07-23,2609.56,2509.37
TXN-10896,LNK-60424,07/01/2024,2024-07-30,1327.96,1271.65
TXN-20591,LNK-60424,2024-08-01,2024-08-03,1340.09,1328.45
TXN-33426,LNK-60424,09/01/2024,NULL,1282.54,0.00
TXN-88689,LNK-60424,2024-10-01,2024-10-02,1280.46,1266.04
TXN-27018,LNK-60424,2024-11-01,2024-11-07,1315.57,1310.40
TXN-87287,LNK-60424,12/01/2024,2025-02-13,1334.70,1289.43
TXN-99142,LNK-63216,2025-09-01,2025-10-13,2600.83,2591.70
TXN-91397,LNK-63216,2025-10-01,2025-11-25,2530.95,2444.50
TXN-47673,LNK-63216,2025-10-01,2025-11-25,2530.95,2444.50
TXN-27011,LNK-96321,2021-10-01,2021-10-01,652.55,642.66
TXN-91145,LNK-96321,2021-11-01,2021-10-29,646.59,637.99
TXN-30285,LNK-21006,2025-08-01,,2195.58,0.00
TXN-13153,LNK-21006,2025-09-01,2025-09-12,2210.50,2195.07
TXN-18903,LNK-90974,2026-04-01,2026-04-11,2045.19,"$2,041.91"
TXN-37411,LNK-90974,2026-05-01,2026-05-04,1960.00,1928.07
TXN-68188,LNK-90974,2026-06-01,,1948.45,0.00
TXN-11898,LNK-59556,2025-09-01,2025-09-10,1516.99,1496.54
TXN-47461,LNK-59556,2025-10-01,2025-10-28,1483.15,1423.74
TXN-52087,LNK-59556,2025-11-01,2025-11-04,1469.18,1468.44
TXN-72167,LNK-59556,2025-12-01,2026-01-21,1478.60,1465.93
TXN-45012,LNK-59556,2026-01-01,2026-03-13,"$1,472.67",1435.23
TXN-10923,LNK-86717,2019-06-01,2019-07-02,2646.87,1968.02
TXN-96777,LNK-86717,2019-07-01,2019-07-11,"$2,669.36",2629.50
TXN-82394,LNK-86717,2019-08-01,2019-08-02,2632.49,2630.05
TXN-52185,LNK-52949,2020-02-01,2020-02-12,2244.12,2205.50
TXN-16469,LNK-52949,2020-03-01,2020-04-14,2206.33,2133.07
TXN-71931,LNK-91573,2022-03-01,2022-03-03,2508.56,2482.94
TXN-48889,LNK-91573,2022-04-01,2022-03-30,2557.87,2515.10
TXN-88895,LNK-91573,2022-05-01,2022-04-28,2508.99,2486.47
TXN-93690,LNK-91573,2022-06-01,2022-06-06,2626.05,1553.45
TXN-20260,LNK-98064,2022-06-01,2022-06-10,872.87,866.69
TXN-20594,LNK-98064,2022-07-01,2022-07-28,875.48,346.02
TXN-39602,LNK-35803,2019-04-01,04/02/2019,5470.97,5410.25
TXN-89165,LNK-35803,2019-05-01,2019-05-05,5392.18,5304.54
TXN-30370,LNK-35803,2019-06-01,2019-06-09,5279.91,5279.15
TXN-80589,LNK-35803,2019-07-01,2019-07-03,5536.79,5473.32
TXN-22199,LNK-35803,2019-07-01,2019-07-03,5536.79,5473.32
TXN-27628,LNK-47437,2020-06-01,06/23/2020,1088.26,623.10
TXN-35729,LNK-47437,2020-07-01,2020-08-11,"$1,084.57",1056.81
TXN-85998,LNK-47437,2020-08-01,2020-08-02,1069.22,1067.70
TXN-65382,LNK-97447,2019-10-01,2019-10-07,2140.47,2134.15
TXN-50913,LNK-97447,2019-11-01,2019-11-09,"$2,131.61",2101.21
TXN-91685,LNK-31671,2025-10-01,2025-09-28,2461.39,2436.24
TXN-41397,LNK-31671,2025-11-01,2025-11-02,2416.73,2379.92
TXN-81569,LNK-31671,2025-12-01,12/13/2025,2419.45,1433.46
TXN-29369,LNK-15871,2026-01-01,2026-01-09,3390.40,3329.29
TXN-66707,LNK-15871,2026-02-01,2026-04-17,3415.81,3265.72
TXN-83526,LNK-15871,2026-03-01,,3284.82,0.00
TXN-39394,LNK-15871,2026-04-01,2026-04-04,3248.88,3233.46
TXN-21475,LNK-15871,2026-05-01,2026-06-03,3344.63,1444.84
TXN-41271,LNK-39070,2026-01-01,2026-01-12,2471.71,2441.91
TXN-81934,LNK-39070,2026-02-01,,2475.37,0.00
TXN-11820,LNK-71539,2024-04-01,2024-03-29,1736.15,1730.42
TXN-12526,LNK-71539,2024-05-01,2024-05-27,1705.29,1622.08
TXN-99809,LNK-71539,2024-06-01,2024-05-31,1752.06,1721.81
TXN-38587,LNK-29705,2024-05-01,2024-05-26,1612.31,1541.30
TXN-42734,LNK-29705,2024-06-01,2024-06-05,1622.32,1596.72
TXN-83673,LNK-29705,2024-07-01,2024-07-27,1640.40,725.45
TXN-35913,LNK-29705,2024-08-01,2024-08-13,1602.19,1570.73
TXN-40824,LNK-29705,2024-09-01,2024-09-04,1663.37,1639.90
TXN-66847,LNK-35522,2026-05-01,2026-04-29,1895.51,1862.88
TXN-69767,LNK-35522,2026-06-01,2026-06-05,1916.31,"$1,906.65"
TXN-36047,LNK-35522,2026-07-01,2026-07-06,1951.07,1912.32
TXN-63029,LNK-36842,2019-03-01,2019-02-28, 2536.87 ,2489.54
TXN-19195,LNK-36842,2019-04-01,05/01/2019,2549.28,1358.81
TXN-49213,LNK-36842,2019-05-01,,2529.64,0.00
TXN-18187,LNK-36842,2019-06-01,,2552.75,0.00
TXN-47205,LNK-17011,2022-03-01,,1256.12,0.00
TXN-75397,LNK-17011,2022-04-01,2022-04-09,1304.53,1289.61
TXN-98240,LNK-17011,2022-05-01,,1268.76,0.00
TXN-64270,LNK-17011,2022-06-01,2022-06-20,1318.67,974.67
TXN-20032,LNK-17011,2022-07-01,2022-06-28,1327.76,1327.51
TXN-89407,LNK-17011,2022-08-01,2022-08-05,1304.90,1294.77
TXN-47820,LNK-84050,2023-07-01,,973.63,0.00
TXN-57815,LNK-84050,2023-08-01,2023-08-08,964.48, 666.07 
TXN-65129,LNK-26995,2021-10-01,2021-10-11,1876.52,1840.07
TXN-21433,LNK-26995,2021-11-01,2021-11-24,1820.43,1816.62
TXN-97768,LNK-26995,2021-12-01,2021-12-21,1893.32,1893.03
TXN-51885,LNK-26995,2022-01-01,2022-01-07,1841.36,1825.51
TXN-80246,LNK-26995,2022-02-01,2022-02-05,1893.12,1883.60
TXN-24114,LNK-26995,2022-03-01,2022-03-05,"$1,796.67",1778.78
TXN-76207,LNK-57057,2025-01-01,NULL,2555.12,0.00
TXN-24576,LNK-57057,2025-02-01,2025-02-02,2558.47,2516.89
TXN-94568,LNK-57057,2025-03-01,2025-03-08,2658.43,2649.07
TXN-19799,LNK-57057,2025-04-01,2025-04-12,2659.06,2651.99
TXN-11531,LNK-57057,2025-05-01,2025-05-20,2666.29,1517.91
TXN-62165,LNK-95493,2022-10-01,2022-10-03,3525.51,"$3,511.85"
TXN-89894,LNK-95493,2022-11-01,2022-11-07,3472.41,3469.31
TXN-88954,LNK-95493,2022-12-01,2022-12-01,3420.34,3386.13
TXN-47808,LNK-95493,2023-01-01,2023-03-02,3462.32,3310.98
TXN-96699,LNK-95493,2023-02-01,2023-01-31,3494.52,3492.55
TXN-29808,LNK-64462,2023-09-01,2023-09-07,635.88,632.68
TXN-85825,LNK-64462,2023-10-01,,659.77,0.00
TXN-34168,LNK-64462,11/01/2023,2023-11-10,651.06,642.13
TXN-31513,LNK-64462,2023-12-01,2023-12-07,650.89,640.83
TXN-40927,LNK-99951,2021-04-01,2021-04-01,485.30,482.13
TXN-18322,LNK-99951,2021-05-01,2021-05-12,487.65,182.16
