financial_id,loan_id,origination_salary,current_salary,origination_credit_score,current_credit_score
FIN-2212,LNK-89148,8184.57,10083.26,624,641
FIN-28045,LNK-62680,15757.43,9783.74,790,731
FIN-1188,LNK-38453,16342.93,16608.64,808,802
FIN-34323,LNK-71345,18685.21,22158.05,788,818
FIN-49996,LNK-2071,6259.22,6723.91,690,673
FIN-37496,LNK-15089,13032.63,17886.52,745,735
FIN-34124,LNK-57482,21803.02,15074.07,780,719
FIN-9424,LNK-18555,16462.82,22862.33,642,679
FIN-3472,LNK-96355,17672.68,"$17,031.40",602,609
FIN-52057,LNK-48943,8892.00,9428.28,806,789
FIN-14053,LNK-53855,3794.38,4057.72,776,768
FIN-58133,LNK-48964,9545.37,5065.56,585,555
FIN-52244,LNK-6930,4886.07,61280.76,669,681
FIN-35590,LNK-53505,15072.20,6892.22,580,449
FIN-77059,LNK-7705,13074.78,12505.56,775,788
FIN-61857,LNK-75747,8012.13,8822.04,584,618
FIN-1561,LNK-74638,15717.02,12501.64,779,642
FIN-90885,LNK-26513,9614.48,13771.16,723,744
FIN-72643,LNK-48516,19705.90,18725.17,586,563
FIN-38669,LNK-38827,8014.08,10442.19,822,823
FIN-39030,LNK-10637,5853.92,5409.12,664,662
FIN-97256,LNK-51639,9859.66,10535.58,677,661
FIN-44422,LNK-67093,8589.44,8430.79,668,671
FIN-73393,LNK-60028,7017.09,8011.94,642,670
FIN-4600,LNK-73070,8354.28,5098.27,669,499
FIN-14087,LNK-37663,12488.01,12377.96,692,700
FIN-44148,LNK-82689,17876.08,18892.51,753,764
FIN-96534,LNK-90181,6258.11,7847.02,734,752
FIN-86968,LNK-81090,3032.65,3864.63,723,740
FIN-13449,LNK-16572,14918.32,15555.33,713,706
FIN-65199,LNK-17864,18034.62,19064.22,695,733
FIN-54374,LNK-13672,19486.85,9621.08,771,677
FIN-40232,LNK-52629,2868.05,2710.44,605,614
FIN-19704,LNK-49915,12545.43,12449.08,664,642
FIN-77035,LNK-45444,13401.60,5487.57,704,601
FIN-55116,LNK-74116,15529.81,7197.10,738,724
FIN-91871,LNK-48920,19824.04,22465.85,585,615
FIN-23276,LNK-99954,7786.28,7761.38,706,693
FIN-68597,LNK-19909,3595.52,,791,
FIN-1470,LNK-27090,11971.17,12113.21,600,609
FIN-77853,LNK-79966,17180.80,6535.67,594,454
FIN-17986,LNK-67731,12175.31,7993.19,746,574
FIN-39760,LNK-53610,14672.99,15677.35,808,810
FIN-13568,LNK-66546,15061.53,18315.48,687,694
FIN-16599,LNK-6938,"$21,827.41",22082.84,668.0,654
FIN-48010,LNK-6100,10869.76,7233.31,586,535
FIN-1795,LNK-18961,21111.03,28600.18,629,619
FIN-42661,LNK-94531,4244.52,4336.57,714,703
FIN-3380,LNK-44652,9146.17,13023.77,595,638
FIN-80932,LNK-63094,8467.96,10189.28,676,711
FIN-54470,LNK-69069,6847.27,3560.61,785,670
FIN-81645,LNK-60898,19260.67,18945.79,615,603
FIN-76123,LNK-20521,21832.23,22668.79,651,656
FIN-93416,LNK-80463,10110.97,10864.47,696,727
FIN-55486,LNK-68568,20231.43,21479.45,622,601
FIN-13938,LNK-19321,13232.97,,786,
FIN-96788,LNK-43987,15485.50,16253.46,792,801
FIN-95219,LNK-81356,200966.04,20639.88,768,780
FIN-26577,LNK-42750,8011.34,8239.51,769,765
FIN-17012,LNK-52505,9911.00,12189.98,585,589
FIN-44240,LNK-81805,7118.44,7540.63,661,676
FIN-22289,LNK-97904,16775.96,16746.98,734,714
FIN-93844,LNK-40221,3198.00,3258.37,738,750
FIN-44439,LNK-78820,6974.93,8671.46,652,676
FIN-49821,LNK-45089,10522.53,7333.26,717,528
FIN-21944,LNK-67494,18916.65,20057.63,586,577
FIN-92505,LNK-67809,13255.74,,588,
FIN-92267,LNK-70774,10338.87,12301.24,647,665
FIN-22318,LNK-65205,18398.83,22514.03,654,649
FIN-18453,LNK-93895,21010.78,19798.88,600,581
FIN-87593,LNK-74783,18517.07,24143.71,593,595
FIN-73440,LNK-40294,9499.99,5354.34,825,679
FIN-7290,LNK-63245,21167.81,29555.13,719,758
FIN-43516,LNK-3180,17829.18,20562.29,818,850
FIN-66957,LNK-49281,21789.57,16343.53,711,630
FIN-72859,LNK-44416,4318.23,2225.19,585,472
FIN-26310,LNK-89317,19691.05,15589.56,754,682
FIN-60772,LNK-15366,5235.91,2881.58,759,672
FIN-85924,LNK-55596,2815.19,2632.65,797,801
FIN-59334,LNK-77507,20085.78,28424.27,612,607
FIN-84356,LNK-41327,20696.53,21783.09,695,677
FIN-40866,LNK-96069,11478.40,6057.40,685,629
FIN-31803,LNK-91183,8062.58,11147.22,605,613
FIN-46854,LNK-83478,87796.80,10140.27,689,714
FIN-36522,LNK-4492,77705.64,"$6,969.68",667,653
FIN-98015,LNK-79238,11329.75,"$11,480.10",725,740
FIN-8505,LNK-63205,16575.03,18869.68,792,818
FIN-92676,LNK-35803,10250.16,10902.10,765,765
FIN-94468,LNK-86929,15295.62,20585.45,587,583
FIN-41116,LNK-76821,16710.35,19904.95,754,738
FIN-66135,LNK-76711,18083.62,21527.80,776,772
FIN-54030,LNK-30824,20962.84,27303.43,636,635
FIN-23853,LNK-95555,15289.60,15268.34,666,678
FIN-45546,LNK-7731,16278.75,17488.59,735,732
FIN-98799,LNK-77483,14875.70,15600.09,709,702
FIN-89652,LNK-63973,5213.53,6899.33,728,761
FIN-27014,LNK-23349,20109.10,8713.93,768,708
FIN-79094,LNK-69712,16617.08,20090.75,749,792
FIN-48727,LNK-83447,6505.85,8329.28,594,606
FIN-7124,LNK-82230,15066.97,16106.13,650,661
FIN-14960,LNK-50832,7593.83,7060.73,818,862
FIN-12395,LNK-20369,14618.39,251971.08,643,651
FIN-16179,LNK-90224,8460.03,9201.45,688,707
FIN-44202,LNK-32745,4611.30,4792.20,641,617
FIN-21861,LNK-5138,8292.15,8428.41,631,614
FIN-43549,LNK-76047,7336.13,7316.20,734,749
FIN-42856,LNK-92818,19091.88,,723,
FIN-67393,LNK-15404,8793.65,9201.14,676,659
FIN-90892,LNK-26006,20190.96,21358.97,627,623
FIN-58069,LNK-3482,5308.18,7360.07,813,832
FIN-24799,LNK-58807,10526.60,10115.82,606,620
FIN-61687,LNK-42116,19449.01,20756.07,699,701
FIN-59369,LNK-55890,6296.41,7375.24,796,825
FIN-93290,LNK-20848,18126.92,19865.83,731,732
FIN-72211,LNK-55127,9917.57,9516.96,756,740
FIN-73373,LNK-91505,8503.78,8441.57,762,777
FIN-71556,LNK-27724,2936.42,2092.23,692,568
FIN-24221,LNK-54788,16417.14,20420.93,687,696
FIN-53673,LNK-66774,12739.02,7586.48,643,483.0
FIN-6292,LNK-81147,11165.59,11653.35,630,627
FIN-29973,LNK-62814,13180.64,13968.72,612,603
FIN-11807,LNK-97447,8309.20,11240.53,717,714
FIN-59345,LNK-96342,3096.94,3029.84,643,637
FIN-37223,LNK-9163,10939.22,12848.78,607,648
FIN-70667,LNK-93507,4781.47,6274.79,588,619
FIN-78012,LNK-19098,15732.79,15033.97,744,724
FIN-3448,LNK-68984,18703.63,19159.32,820,815
FIN-32189,LNK-28176,8209.23,10951.21,752,748
FIN-3604,LNK-74516,11916.66,6543.42,705,541
FIN-34387,LNK-43604,10195.38,,791,
FIN-48021,LNK-87799,14140.36,16441.19,704,730
FIN-70946,LNK-63701,7646.23,8034.63,629,620
FIN-67518,LNK-69875,21439.64,27615.12,620,620
FIN-1916,LNK-50391,3658.70,3850.78,734,748
FIN-93628,LNK-42124,9055.22,9627.28,757,783
FIN-78726,LNK-23699,10879.01,11438.50,743,738
FIN-62720,LNK-61249,21350.51,22815.32,640,650
FIN-16431,LNK-70878,8948.74,,583,
FIN-72246,LNK-45869,13928.60,10320.71,800,744
FIN-57592,LNK-72601,12619.99,5822.14,580,475
FIN-9835,LNK-47437,11556.44,9099.93,801,745
FIN-41566,LNK-89587,14888.87,19538.05,740,739
FIN-18202,LNK-90226,17310.58,17184.01,595,604
FIN-24342,LNK-85319,17460.99,16539.20,622,610
FIN-80842,LNK-91873,14134.10,14467.75,622,604
FIN-29860,LNK-35650,4126.61,5483.14,728,753
FIN-49231,LNK-80963,34200.96,4012.65,696,732
FIN-93080,LNK-64462,15532.54,20624.33,658,702
FIN-44054,LNK-26200,5769.93,5508.35,717,707
FIN-91719,LNK-33311,6015.88,6798.51,729,768
FIN-39668,LNK-37569,18544.67,19004.60,737,732
FIN-87605,LNK-74149,4498.17,4693.39,771,760
FIN-96792,LNK-40124,9701.57,12143.08,696,740
FIN-48771,LNK-30473,19930.78,19173.55,747,735
FIN-79152,LNK-40008,18467.99,,749,
FIN-24730,LNK-38880,8966.65,11166.17,633,624
FIN-6923,LNK-93392,5672.06,5465.03,729,742
FIN-43727,LNK-28168,3896.30,5145.47,790,819
FIN-97528,LNK-91471,11029.04,11253.53,620,597
FIN-47219,LNK-93404,14239.33,18454.96,767,801
FIN-74863,LNK-65094,9103.33,9163.64,787,766
FIN-54315,LNK-42555,14626.74,9241.91,711,592
FIN-59058,LNK-63888,12708.83,,730,
FIN-43097,LNK-46718,3646.94,4443.27,721,760
FIN-59316,LNK-74464,10438.38,14468.81,806,827
FIN-66001,LNK-95589,21755.97,27694.89,749,740
FIN-79588,LNK-36842,18201.59,13770.40,653,516
FIN-80595,LNK-38721,15425.84,18951.34,755,754
FIN-12568,LNK-16974,14644.63,15803.21,811,809
FIN-15021,LNK-76166,10896.03,7184.92,648,566
FIN-90210,LNK-89686,16795.25,8443.93,747,700
FIN-25689,LNK-72197,17783.63,16794.42,760,746
FIN-59879,LNK-50767,15194.02,,753,
FIN-78648,LNK-52712,21483.39,21731.40,590,590
FIN-72860,LNK-46237,11410.67,7559.40,779,697
FIN-30294,LNK-20198,20824.04,25805.47,704,704
FIN-93883,LNK-39070,13027.04,12939.66,642,620
FIN-41035,LNK-6513,13003.37,,717,
FIN-44431,LNK-94603,14665.07,19353.91,589,624
FIN-62307,LNK-11358,10817.33,128981.40,740,720
FIN-54959,LNK-46398,18543.46,20469.12,753,752
FIN-19716,LNK-58983,3095.87,3948.68,804,816
FIN-58953,LNK-86979,6924.13,8468.82,722,761
FIN-33782,LNK-34612,6394.90,6374.62,668,671
FIN-43616,LNK-98955,9658.81,67111.20,722,614
FIN-90499,LNK-63793,19634.59,20340.55,689,688
FIN-12503,LNK-29047,21380.64,20244.23,682,676
FIN-51994,LNK-27485,12594.88,55956.48,593,447
FIN-1073,LNK-36537,7814.92,7615.57,643,633
FIN-73023,LNK-74664,14736.72,14937.06,742,757
FIN-75709,LNK-92248,8294.20,8011.06,610.0,604
FIN-47746,LNK-36601,9115.66,,630,
FIN-70547,LNK-18992,14384.47,13477.45,596,604
FIN-75768,LNK-15316,10362.91,6121.04,692,595
FIN-61916,LNK-81698,9486.51,8975.80,727,735
FIN-6108,LNK-98110,15571.29,16645.21,618,611
FIN-15290,LNK-77917,15620.48,16774.62,698,678
FIN-46695,LNK-32363,2911.53,1927.71,693,620
FIN-23005,LNK-32779,18504.13,19480.62,719,733.0
FIN-24794,LNK-7653,19428.51,19750.60,692,673
FIN-16241,LNK-88796,7088.35,7394.18,700.0,691
FIN-27883,LNK-70604,6745.48,7042.87,679,687
FIN-27400,LNK-30579,6874.90,6414.55,741,721
FIN-93971,LNK-84616,12907.73,12823.89,658,653
FIN-69378,LNK-31518,3870.66,3611.35,738,739
FIN-79002,LNK-7880,5921.23,3922.30,794,748
FIN-50277,LNK-14133,15091.72,7464.04,749,575
FIN-8967,LNK-55172,10862.48,11204.71,705,699
FIN-2017,LNK-44292,20208.28,25515.17,817.0,826
FIN-68373,LNK-95025,14726.49,15830.45,693,659
FIN-26658,LNK-62918,9987.13,10862.29,623,639
FIN-36690,LNK-14178,7161.25,6865.37,801,789
FIN-61097,LNK-90285,12788.16,15210.51,815,824
FIN-57704,LNK-19018,16942.28,24492.11,663,690
FIN-90228,LNK-1679,6674.96,8859.10,594,631
FIN-99085,LNK-73135,9472.55,10240.06,606,645
FIN-10220,LNK-21701,6239.47,7225.28,633,644
FIN-18026,LNK-54334,17839.46,17880.35,685,672
FIN-89030,LNK-86575,16256.01,6418.45,645,463
FIN-67530,LNK-63350,17077.32,8899.89,779,713
FIN-84311,LNK-63580,18743.98,,754,
FIN-76729,LNK-86267,15271.41,20599.97,825,828
FIN-68661,LNK-27143,9839.49,10170.65,743,729
FIN-77901,LNK-38649,13307.83,14174.06,623,634
FIN-95570,LNK-43096,9711.74,10539.73,753,783
FIN-30790,LNK-38409,7173.05,7600.55,701,684
FIN-1921,LNK-8754,15636.15,18706.19,647,683
FIN-91027,LNK-12725,15454.87,14637.55,593,608
FIN-65991,LNK-86498,5520.86,6339.75,653,684.0
FIN-37800,LNK-76252,19643.13,20873.83,817,815
FIN-52172,LNK-31437,20014.44,10658.15,599,438
FIN-14871,LNK-71143,14565.91,7494.26,715,679
FIN-98055,LNK-97821,9784.78,9309.35,593,600
FIN-16313,LNK-95780,17238.58,18051.44,750,739
FIN-99002,LNK-5888,9826.88,9417.86,674,686
FIN-33298,LNK-55773,12895.66,6025.96,633,599
FIN-96751,LNK-24040,11224.19,,723,
FIN-76005,LNK-5763,9428.53,9747.50,633,620
FIN-80206,LNK-53034,2863.32,2970.70,612,612
FIN-99972,LNK-65930,2818.61,2970.86,644,663
FIN-76669,LNK-25420,9909.20,7068.11,583,478
FIN-78908,LNK-99173,226853.52,18369.82,732,746
FIN-17599,LNK-38941,17153.94,16668.35,818,818
FIN-62150,LNK-5910,12339.27,16469.23,614,614
FIN-14779,LNK-2214,8357.89,3828.78,595,507.0
FIN-84021,LNK-40110,4030.22,1478.00,689,643.0
FIN-44038,LNK-75443,19039.43,21866.78,774,779
FIN-92217,LNK-80007,4307.85,70881.36,796,850
FIN-52635,LNK-15064,5622.11,4083.63,720,631
FIN-7375,LNK-44914,18461.97,18620.81,753,735
FIN-29878,LNK-38298,16542.83,7930.70,664,550
FIN-28688,LNK-60552,7815.96,7404.29,641,617
FIN-69271,LNK-85058,16073.85,17235.83,586,582.0
FIN-89704,LNK-72211,11393.73,12744.11,748,781
FIN-64668,LNK-69723,186192.24,190383.60,794,800
FIN-99063,LNK-65738,16511.61,15798.98,621,634
FIN-69032,LNK-18589,10108.14,10083.39,685,671
FIN-89686,LNK-67088,19970.01,23163.59,768,789
FIN-47237,LNK-62344,8288.83,125818.68,809,850
FIN-20075,LNK-36761,11522.69,11269.93,676,655
FIN-68287,LNK-26272,2866.74,2931.84,590,603
FIN-48906,LNK-15764,7522.89,9032.64,612,633
FIN-97191,LNK-44343,20270.02,23994.51,700.0,743
FIN-85241,LNK-22298,10890.82,11644.50,779,766
FIN-74507,LNK-96829,14083.84,14786.12,751,760
FIN-81579,LNK-61150,196652.64,18488.51,765,802
FIN-68122,LNK-85972,8573.92,9538.31,651,668
FIN-52978,LNK-34720,5871.60,5552.76,715,704
FIN-68178,LNK-95188,16637.83,9567.52,817,710
FIN-86453,LNK-25405,5936.11,6405.67,678,662
FIN-14751,LNK-2846,3326.20,3435.50,815,792
FIN-72578,LNK-97549,15998.83,18714.12,623,632
FIN-34843,LNK-45185,5879.73,5555.02,787,785
FIN-31782,LNK-39669,15766.74,16584.45,725,714
FIN-76416,LNK-75420,7152.53,9352.97,588,559
FIN-62264,LNK-26318,5800.35,7694.90,630,661
FIN-52894,LNK-24002,8144.03,7748.88,667,677
FIN-92314,LNK-81079,16766.23,19175.80,763,786
FIN-32812,LNK-84719,15163.51,,600,
FIN-7704,LNK-54148,7452.34,4751.27,648,545
FIN-94292,LNK-57059,9739.04,9752.70,627,624
FIN-75510,LNK-68538,11958.40,,754,
FIN-2121,LNK-43982,12055.43,12776.78,597,607
FIN-85547,LNK-12368,18417.04,213860.76,754,758
FIN-1533,LNK-53538,16606.63,"$18,554.17",738,734
FIN-62638,LNK-88720,7592.56,,820,
FIN-32091,LNK-13502,15050.08,"$14,174.48",794,777
FIN-66069,LNK-25219,20823.32,262441.32,624,635
FIN-77989,LNK-19430,15807.76,16570.99,751,742
FIN-38298,LNK-43415,4783.43,3111.98,808,712
FIN-81671,LNK-33512,10681.21,15395.71,616,633
FIN-77335,LNK-1895,136288.68,14230.36,781,812.0
FIN-81179,LNK-35181,18686.16,25143.86,725,740
FIN-96420,LNK-51275,3479.73,3658.72,623,616
FIN-86652,LNK-31870,9038.26,9349.39,586,588
FIN-39953,LNK-59554,229519.68,21155.84,684,714
FIN-37266,LNK-99796,21780.06,20242.07,750,738
FIN-41977,LNK-35995,9428.42,12582.27,628,668
FIN-61627,LNK-44204,14486.98,15282.75,685,694
FIN-90652,LNK-40576,20278.73,21554.68,673,663
FIN-85222,LNK-77344,21005.33,23621.21,673,673
FIN-87435,LNK-95749,17609.59,17452.42,692,702
FIN-34115,LNK-76088,11149.42,14685.95,654,662
FIN-41593,LNK-2498,10740.68,12277.70,699,731
FIN-37320,LNK-35282,11635.90,4280.93,597,416
FIN-6664,LNK-86679,8451.05,9853.90,777,767
FIN-53820,LNK-48127,14435.22,13577.99,608,615
FIN-77222,LNK-91802,16555.99,17552.78,645,672
FIN-23328,LNK-31972,3849.18,5154.97,692,692
FIN-98493,LNK-9142,16004.10,21961.48,814,840
FIN-56842,LNK-88528,3390.73,3232.32,762,763
FIN-18752,LNK-16495,19852.98,7604.15,697,517
FIN-51541,LNK-62000,8070.35,8716.11,784,796
FIN-84918,LNK-41213,2979.19,2018.62,711,637
FIN-46004,LNK-21934,3546.82,3700.48,693,690
FIN-38330,LNK-54138,7931.65,7586.39,819,798
FIN-31442,LNK-90925,3203.58,3083.55,613.0,617
FIN-40022,LNK-66866,15957.75,11175.16,718,627
FIN-60234,LNK-93216,21320.61,8222.78,761,682
FIN-47485,LNK-41760,16718.23,19266.45,772,785
FIN-75454,LNK-91477,7854.30,3120.26,799,716
FIN-15303,LNK-16389,"$3,000.02",3094.83,707,693
FIN-91357,LNK-84717,9477.05,6296.97,707,568
FIN-52249,LNK-39671,4228.13,2314.56,662,480
FIN-5062,LNK-49174,21778.30,22560.95,625,619
FIN-97157,LNK-81560,13336.84,13958.16,769,783
FIN-34962,LNK-29947,14185.23,15195.80,788,778
FIN-33700,LNK-29721,4703.38,3615.98,768,734
FIN-76987,LNK-18507,17817.08,22918.33,605,644
FIN-86492,LNK-63676,7962.69,5694.13,736,675
FIN-68553,LNK-21078,18825.04,23167.38,761,758
FIN-28433,LNK-60634,14074.84,19537.60,744,745
FIN-81114,LNK-99007,11391.32,15300.74,665,700
FIN-44173,LNK-80395,20154.00,21123.08,647,662
FIN-83139,LNK-49971,16387.71,18181.50,689,695
FIN-84470,LNK-55505,12000.71,12403.61,740,753
FIN-94144,LNK-93004,18925.06,,804,
FIN-75408,LNK-72989,4145.34,5290.33,766,764
FIN-98094,LNK-62712,11791.88,13273.06,768,785
FIN-8102,LNK-71453,12355.58,12678.25,696,700
FIN-61563,LNK-88044,3022.19,1997.74,614,488
FIN-80425,LNK-29627,12463.69,16242.95,601,636
FIN-93280,LNK-33435,19819.08,20649.81,670,674
FIN-76012,LNK-90173,3851.44,3696.73,690,689
FIN-57255,LNK-99925,16441.16,15168.36,694,678
FIN-48693,LNK-79094,21369.50,28243.72,677,708
FIN-67359,LNK-11730,10502.49,13389.64,801,817
FIN-42186,LNK-69879,10926.78,4254.30,585,536.0
FIN-60040,LNK-59556,15729.44,16339.20,626,631
FIN-67503,LNK-70228,12081.42,12785.23,715,731
FIN-30224,LNK-93244,18242.54,,745,
FIN-89071,LNK-11237,10308.04,11128.35,689,664
FIN-66126,LNK-74946,9335.08,5979.27,746,565
FIN-44236,LNK-15707,20491.99,21953.80,635,627
FIN-55609,LNK-9094,14740.44,15192.89,731,738
FIN-88293,LNK-72781,9548.51,11442.06,690,698
FIN-10442,LNK-67255,4294.38,4148.66,579,580
FIN-50599,LNK-27497,10821.38,10599.42,758,744
FIN-63514,LNK-76065,17230.56,18522.64,692,692
FIN-69976,LNK-71341,60706.68,4742.86,809,803
FIN-41557,LNK-20641,13102.72,13148.58,736,711
FIN-29584,LNK-22566,18881.64,10367.94,724,557
FIN-41184,LNK-69202,17523.03,17054.37,585,562
FIN-89760,LNK-16235,18653.98,19760.68,768,749
FIN-6104,LNK-90167,11358.88,139901.16,631,599
FIN-65068,LNK-27922,3806.79,4003.67,680,657
FIN-91888,LNK-94967,20979.10,11350.22,654,606
FIN-28592,LNK-77434,19126.23,23693.43,674,718
FIN-8443,LNK-65071,18058.40,25380.04,643,649
FIN-86479,LNK-12919,21634.80,20603.04,819,802
FIN-88808,LNK-67895,12747.91,7090.22,591,407
FIN-13826,LNK-59390,13163.65,14430.92,643,673
FIN-91008,LNK-8292,19416.39,20494.62,645,626
FIN-62075,LNK-60432,10576.28,10770.07,727,731
FIN-62039,LNK-18294,16322.44,17097.63,609,609
FIN-51846,LNK-68272,13600.13,13374.35,659,651
FIN-13310,LNK-55450,3721.14,3774.71,770,770
FIN-90926,LNK-60873,11136.07,10468.15,623,627
FIN-84469,LNK-74912,19725.68,7832.96,667,545
FIN-26336,LNK-8567,17998.89,20118.25,677,668
FIN-42458,LNK-74242,6257.54,6609.39,685,682
FIN-87191,LNK-61604,14026.72,18696.44,730,740
FIN-4347,LNK-89181,150445.68,12036.01,739,750
FIN-85137,LNK-41392,19116.37,23511.52,650,662
FIN-83105,LNK-95801,14444.60,5332.84,639,587
FIN-1342,LNK-3853,11265.18,7182.11,657,532
FIN-65478,LNK-52897,16549.13,204177.12,692,681
FIN-67566,LNK-34352,15166.82,11922.97,595,536
FIN-71071,LNK-1395,9317.45,11526.97,658,676
FIN-29562,LNK-29560,83383.44,6634.89,645,631
FIN-51843,LNK-76800,3107.92,2391.91,622,556
FIN-77528,LNK-10572,18086.50,7979.73,682,512
FIN-21541,LNK-6936,17958.26,20002.98,773,815
FIN-20478,LNK-56534,10542.25,,735,
FIN-26001,LNK-46158,3178.85,"$3,880.99",661,683
FIN-26869,LNK-92800,11358.96,15133.23,613,650
FIN-94270,LNK-9357,10893.65,136066.92,635,645
FIN-66673,LNK-71931,7610.43,7052.14,748,742
FIN-43145,LNK-8897,14819.33,6737.65,727,677
FIN-38030,LNK-10046,12918.50,17421.91,676,690
FIN-2789,LNK-62875,3235.14,"$1,507.16",735,680
FIN-31971,LNK-5159,3636.14,3580.54,664,653
FIN-25784,LNK-38629,13473.15,18812.76,668,700
FIN-54582,LNK-54591,3225.46,2423.65,784,620
FIN-77237,LNK-24590,18081.83,24020.07,712,729
FIN-78053,LNK-18750,4253.49,2849.22,743,610
FIN-80169,LNK-85085,7383.96,10143.70,598,599
FIN-45573,LNK-96589,67922.16,7627.36,668,675
FIN-18025,LNK-85656,12552.68,12545.00,713,694.0
FIN-73656,LNK-56097,12235.90,,806,
FIN-44650,LNK-50081,18213.22,18290.04,614,591
FIN-90406,LNK-51132,14220.79,15270.68,762,803
FIN-96426,LNK-59790,12560.55,,665,
FIN-25548,LNK-50479,8960.32,10550.54,783,827
FIN-30387,LNK-50236,19940.38,18535.46,636,636
FIN-12403,LNK-11518,6812.39,7338.20,626,632
FIN-19119,LNK-90486,4423.07,4655.35,792,794
FIN-90571,LNK-87742,5676.76,5600.23,596,588
FIN-52457,LNK-71687,17571.39,19548.27,759,765
FIN-42295,LNK-18431,129579.00,10064.30,715,700
FIN-21790,LNK-86660,15878.84,19683.87,595,633
FIN-61109,LNK-46582,7800.30,8282.30,706,738
FIN-32181,LNK-16549,4450.66,4112.87,765,743
FIN-42099,LNK-24392,16785.47,8989.35,710,571
FIN-92010,LNK-71419,15795.69,20722.53,689,732
FIN-88945,LNK-52518,12789.49,13739.44,701,706.0
FIN-94183,LNK-70316,9106.90,4107.08,820,750
FIN-44386,LNK-17691,8235.90,3598.83,649,460
FIN-16581,LNK-96401,13008.69,190019.52,671,712
FIN-38321,LNK-30188,17612.98,19767.68,637,669
FIN-82666,LNK-1455,9749.34,5034.81,644,541
FIN-60046,LNK-3979,7762.39,7520.14,742,749
FIN-21430,LNK-40107,21431.27,21256.19,738,735
FIN-35404,LNK-61686,10466.76,11202.12,626,604
FIN-78887,LNK-89276,7830.47,3646.40,646,582
FIN-91436,LNK-95253,9674.58,154327.44,736,768
FIN-8029,LNK-72361,16392.05,17657.92,723,759
FIN-25690,LNK-56591,10193.73,13177.15,793,811
FIN-19304,LNK-70721,19266.41,18745.94,765,749
FIN-17771,LNK-50712,12773.76,9506.32,776,718
FIN-33200,LNK-31102,15307.61,14735.75,586,569
FIN-36106,LNK-33441,14701.60,20720.96,641,666
FIN-64186,LNK-61375,7990.08,10956.40,595,594
FIN-64871,LNK-46371,21912.77,23271.81,775,750
FIN-10808,LNK-21332,10946.78,11301.64,807,822
FIN-39275,LNK-37129,21188.36,19651.82,762,765
FIN-56558,LNK-25704,19856.86,28300.75,624,645
FIN-81265,LNK-96030,11232.57,10534.23,694,704
FIN-44219,LNK-15790,12024.17,13034.57,807.0,823
FIN-5375,LNK-5222,19758.16,13499.75,634,540
FIN-77698,LNK-87533,19019.09,19102.90,706,693
FIN-32853,LNK-55950,3185.01,3040.03,599,610
FIN-94108,LNK-81599,5053.46,5350.31,763,745
FIN-47784,LNK-3050,8765.72,10596.40,765,789
FIN-42151,LNK-32544,13881.90,17238.65,816,831
FIN-49253,LNK-28011,16941.77,16074.78,698,709
FIN-46177,LNK-9819,14895.93,8525.18,746,697
FIN-92076,LNK-14224,3614.37,3943.28,795,813
FIN-60176,LNK-78849,7939.27,"$9,477.29",736,735
FIN-6492,LNK-5400,13106.11,14769.44,660,659
FIN-5816,LNK-59515,3859.09,5264.03,628,636
FIN-6367,LNK-79352,7075.93,6794.18,648,631
FIN-54880,LNK-89083,11983.98,16207.68,596,608
FIN-15882,LNK-93181,12743.57,12092.59,596,606
FIN-33961,LNK-7380,13663.17,5348.25,734,544
FIN-10652,LNK-33077,3299.39,3380.24,750,763
FIN-26501,LNK-98064,19513.58,20429.47,680,674
FIN-55800,LNK-6798,13427.90,14265.18,621,618
FIN-41523,LNK-53725,2955.85,2889.99,642,628
FIN-35795,LNK-58535,4500.08,2258.07,656,569
FIN-48245,LNK-31715,17569.91,16985.84,730,743
FIN-74872,LNK-71747,13760.15,16919.50,590,594
FIN-36926,LNK-99878,18250.21,9907.45,748,590
FIN-62617,LNK-8398,6566.59,4954.73,785,650
FIN-52331,LNK-19367,9921.20,"$13,846.95",781,796
FIN-15569,LNK-67046,14628.70,15339.12,638,640
FIN-21986,LNK-38914,7317.24,7706.40,751,745
FIN-15126,LNK-31692,20036.93,18809.29,749,749
FIN-73222,LNK-96881,6524.56,41937.00,694,553
FIN-74887,LNK-76511,14968.18,15470.39,585,577
FIN-33673,LNK-42799,21851.20,22256.72,801,784.0
FIN-87857,LNK-76690,4519.93,5227.49,647,650
FIN-79258,LNK-79370,17999.15,17800.06,749,754
